"FREQ","Vout"
1.8742096,-0.542023
1.8785301,-0.542023
1.882860559,-0.542023
1.887201,-0.542023
1.891551448,-0.542023
1.895911925,-0.542023
1.900282453,-0.542023
1.904663056,-0.542023
1.909053758,-0.542023
1.913454582,-0.542023
1.91786555,-0.542023
1.922286687,-0.542023
1.926718015,-0.542023
1.931159559,-0.542023
1.935611341,-0.542023
1.940073386,-0.542023
1.944545717,-0.542023
1.949028358,-0.542023
1.953521333,-0.542023
1.958024664,-0.542023
1.962538377,-0.542023
1.967062496,-0.542023
1.971597043,-0.542023
1.976142044,-0.542023
1.980697521,-0.542023
1.985263501,-0.542023
1.989840006,-0.542023
1.994427061,-0.542023
1.99902469,-0.542023
2.003632918,-0.542023
2.008251769,-0.542023
2.012881267,-0.542023
2.017521438,-0.542023
2.022172305,-0.542023
2.026833893,-0.542023
2.031506228,-0.542023
2.036189334,-0.542023
2.040883235,-0.542023
2.045587957,-0.542023
2.050303524,-0.542023
2.055029962,-0.542023
2.059767295,-0.542023
2.064515549,-0.542023
2.069274749,-0.542023
2.07404492,-0.542023
2.078826087,-0.542023
2.083618276,-0.542023
2.088421512,-0.542023
2.093235821,-0.542023
2.098061228,-0.542023
2.102897759,-0.542023
2.107745439,-0.542023
2.112604294,-0.542023
2.11747435,-0.542023
2.122355632,-0.542023
2.127248167,-0.542023
2.132151981,-0.542023
2.137067098,-0.542023
2.141993547,-0.542023
2.146931352,-0.542023
2.15188054,-0.542023
2.156841137,-0.542023
2.161813169,-0.542023
2.166796663,-0.542023
2.171791645,-0.542023
2.176798142,-0.542023
2.18181618,-0.542023
2.186845786,-0.542023
2.191886986,-0.542023
2.196939807,-0.542023
2.202004277,-0.542023
2.207080421,-0.542023
2.212168267,-0.542023
2.217267841,-0.542023
2.222379171,-0.542023
2.227502284,-0.542023
2.232637208,-0.542023
2.237783968,-0.542023
2.242942593,-0.542023
2.248113109,-0.542023
2.253295545,-0.542023
2.258489928,-0.542023
2.263696285,-0.542023
2.268914644,-0.542023
2.274145032,-0.542023
2.279387478,-0.542023
2.284642009,-0.542023
2.289908653,-0.542023
2.295187437,-0.542023
2.300478391,-0.542023
2.305781541,-0.542023
2.311096916,-0.542023
2.316424545,-0.542023
2.321764455,-0.542023
2.327116675,-0.542023
2.332481233,-0.542023
2.337858157,-0.542023
2.343247477,-0.542023
2.34864922,-0.542023
2.354063416,-0.542023
2.359490093,-0.542023
2.364929279,-0.542023
2.370381004,-0.542023
2.375845297,-0.542023
2.381322186,-0.542023
2.3868117,-0.542023
2.39231387,-0.542023
2.397828723,-0.542023
2.403356289,-0.542023
2.408896597,-0.542023
2.414449677,-0.542023
2.420015559,-0.542023
2.425594271,-0.542023
2.431185843,-0.542023
2.436790305,-0.542023
2.442407687,-0.542023
2.448038018,-0.542023
2.453681328,-0.542023
2.459337648,-0.542023
2.465007007,-0.542023
2.470689435,-0.542023
2.476384962,-0.542023
2.482093619,-0.542023
2.487815436,-0.542023
2.493550443,-0.542023
2.49929867,-0.542023
2.505060149,-0.542023
2.510834909,-0.542023
2.516622981,-0.542023
2.522424396,-0.542023
2.528239185,-0.542023
2.534067378,-0.542023
2.539909007,-0.542023
2.545764102,-0.542023
2.551632694,-0.542023
2.557514815,-0.542023
2.563410495,-0.542023
2.569319767,-0.542023
2.575242661,-0.542023
2.581179208,-0.542023
2.587129441,-0.542023
2.59309339,-0.542023
2.599071088,-0.542023
2.605062565,-0.542023
2.611067855,-0.542023
2.617086988,-0.542023
2.623119996,-0.542023
2.629166912,-0.542023
2.635227768,-0.542023
2.641302595,-0.542023
2.647391427,-0.542023
2.653494294,-0.542023
2.65961123,-0.542023
2.665742267,-0.542023
2.671887438,-0.542023
2.678046775,-0.542023
2.68422031,-0.542023
2.690408077,-0.542023
2.696610108,-0.542023
2.702826436,-0.542023
2.709057095,-0.542023
2.715302116,-0.542023
2.721561534,-0.542023
2.727835381,-0.542023
2.734123691,-0.542023
2.740426498,-0.542023
2.746743833,-0.542023
2.753075732,-0.542023
2.759422227,-0.542023
2.765783352,-0.542023
2.772159141,-0.542023
2.778549628,-0.542023
2.784954846,-0.542023
2.79137483,-0.542023
2.797809614,-0.542023
2.804259231,-0.542023
2.810723716,-0.542023
2.817203103,-0.542023
2.823697427,-0.542023
2.830206722,-0.542023
2.836731022,-0.542023
2.843270363,-0.542023
2.849824778,-0.542023
2.856394302,-0.542023
2.862978971,-0.542023
2.869578819,-0.542023
2.876193882,-0.542023
2.882824193,-0.542023
2.88946979,-0.542023
2.896130705,-0.542023
2.902806976,-0.542023
2.909498637,-0.542023
2.916205724,-0.542023
2.922928273,-0.542023
2.929666318,-0.542023
2.936419897,-0.542023
2.943189044,-0.542023
2.949973795,-0.542023
2.956774187,-0.542023
2.963590255,-0.542023
2.970422037,-0.542023
2.977269567,-0.542023
2.984132882,-0.542023
2.991012018,-0.542023
2.997907013,-0.542023
3.004817903,-0.542023
3.011744723,-0.542023
3.018687512,-0.542023
3.025646305,-0.542023
3.03262114,-0.542023
3.039612054,-0.542023
3.046619084,-0.542023
3.053642266,-0.542023
3.060681638,-0.542023
3.067737238,-0.542023
3.074809103,-0.542023
3.08189727,-0.542023
3.089001777,-0.542023
3.096122661,-0.542023
3.103259961,-0.542023
3.110413714,-0.542023
3.117583958,-0.542023
3.124770732,-0.542023
3.131974072,-0.542023
3.139194018,-0.542023
3.146430608,-0.542023
3.153683879,-0.542023
3.160953871,-0.542023
3.168240623,-0.542023
3.175544172,-0.542023
3.182864557,-0.542023
3.190201817,-0.542023
3.197555992,-0.542023
3.20492712,-0.542023
3.21231524,-0.542023
3.219720391,-0.542023
3.227142613,-0.542023
3.234581946,-0.542023
3.242038427,-0.542023
3.249512097,-0.542023
3.257002996,-0.542023
3.264511164,-0.542023
3.272036639,-0.542023
3.279579463,-0.542023
3.287139674,-0.542023
3.294717314,-0.542023
3.302312421,-0.542023
3.309925038,-0.542023
3.317555203,-0.542023
3.325202958,-0.542023
3.332868342,-0.542023
3.340551397,-0.542023
3.348252163,-0.542023
3.355970682,-0.542023
3.363706993,-0.542022
3.371461139,-0.542022
3.379233159,-0.542022
3.387023096,-0.542022
3.394830991,-0.542022
3.402656884,-0.542022
3.410500819,-0.542022
3.418362835,-0.542022
3.426242975,-0.542022
3.434141281,-0.542022
3.442057794,-0.542022
3.449992557,-0.542022
3.457945611,-0.542022
3.465916999,-0.542022
3.473906763,-0.542022
3.481914945,-0.542022
3.489941588,-0.542022
3.497986734,-0.542022
3.506050426,-0.542022
3.514132707,-0.542022
3.52223362,-0.542022
3.530353207,-0.542022
3.538491512,-0.542022
3.546648577,-0.542022
3.554824446,-0.542022
3.563019163,-0.542022
3.57123277,-0.542022
3.579465312,-0.542022
3.587716832,-0.542022
3.595987373,-0.542022
3.60427698,-0.542022
3.612585697,-0.542022
3.620913567,-0.542022
3.629260635,-0.542022
3.637626945,-0.542022
3.646012541,-0.542022
3.654417468,-0.542022
3.66284177,-0.542022
3.671285492,-0.542022
3.679748679,-0.542022
3.688231376,-0.542022
3.696733628,-0.542022
3.705255479,-0.542022
3.713796975,-0.542022
3.722358161,-0.542022
3.730939083,-0.542022
3.739539786,-0.542022
3.748160315,-0.542022
3.756800717,-0.542022
3.765461037,-0.542022
3.774141321,-0.542022
3.782841615,-0.542022
3.791561966,-0.542022
3.800302419,-0.542022
3.809063021,-0.542022
3.817843818,-0.542022
3.826644857,-0.542022
3.835466184,-0.542022
3.844307847,-0.542022
3.853169892,-0.542022
3.862052366,-0.542022
3.870955316,-0.542022
3.87987879,-0.542022
3.888822834,-0.542022
3.897787496,-0.542022
3.906772825,-0.542022
3.915778866,-0.542022
3.924805669,-0.542022
3.93385328,-0.542022
3.942921748,-0.542022
3.952011122,-0.542022
3.961121448,-0.542022
3.970252776,-0.542022
3.979405154,-0.542022
3.98857863,-0.542022
3.997773254,-0.542022
4.006989073,-0.542022
4.016226137,-0.542022
4.025484494,-0.542022
4.034764194,-0.542022
4.044065286,-0.542022
4.05338782,-0.542022
4.062731844,-0.542022
4.072097408,-0.542022
4.081484562,-0.542022
4.090893355,-0.542022
4.100323839,-0.542022
4.109776061,-0.542022
4.119250073,-0.542022
4.128745926,-0.542022
4.138263668,-0.542022
4.147803351,-0.542022
4.157365025,-0.542022
4.166948741,-0.542022
4.17655455,-0.542022
4.186182503,-0.542022
4.19583265,-0.542022
4.205505043,-0.542022
4.215199734,-0.542022
4.224916773,-0.542022
4.234656212,-0.542022
4.244418102,-0.542022
4.254202497,-0.542022
4.264009446,-0.542022
4.273839003,-0.542022
4.283691219,-0.542022
4.293566148,-0.542022
4.30346384,-0.542022
4.313384348,-0.542022
4.323327726,-0.542022
4.333294026,-0.542022
4.3432833,-0.542022
4.353295602,-0.542022
4.363330985,-0.542022
4.373389502,-0.542022
4.383471206,-0.542022
4.393576151,-0.542022
4.40370439,-0.542022
4.413855977,-0.542022
4.424030966,-0.542022
4.43422941,-0.542022
4.444451365,-0.542022
4.454696883,-0.542022
4.46496602,-0.542022
4.47525883,-0.542022
4.485575367,-0.542022
4.495915686,-0.542022
4.506279842,-0.542022
4.51666789,-0.542022
4.527079885,-0.542022
4.537515882,-0.542022
4.547975936,-0.542022
4.558460103,-0.542022
4.568968439,-0.542022
4.579500999,-0.542022
4.590057839,-0.542022
4.600639015,-0.542022
4.611244584,-0.542022
4.6218746,-0.542022
4.632529122,-0.542022
4.643208204,-0.542022
4.653911904,-0.542022
4.664640279,-0.542022
4.675393386,-0.542022
4.686171281,-0.542022
4.696974021,-0.542022
4.707801664,-0.542022
4.718654268,-0.542022
4.72953189,-0.542022
4.740434587,-0.542022
4.751362417,-0.542022
4.762315439,-0.542022
4.773293709,-0.542022
4.784297288,-0.542022
4.795326232,-0.542022
4.806380601,-0.542022
4.817460452,-0.542022
4.828565846,-0.542022
4.839696839,-0.542022
4.850853493,-0.542022
4.862035865,-0.542022
4.873244015,-0.542022
4.884478003,-0.542022
4.895737888,-0.542022
4.907023729,-0.542022
4.918335587,-0.542022
4.929673521,-0.542022
4.941037593,-0.542022
4.952427861,-0.542022
4.963844386,-0.542022
4.975287229,-0.542022
4.986756451,-0.542022
4.998252111,-0.542022
5.009774272,-0.542022
5.021322995,-0.542022
5.03289834,-0.542022
5.044500369,-0.542022
5.056129143,-0.542022
5.067784724,-0.542022
5.079467175,-0.542022
5.091176556,-0.542022
5.10291293,-0.542022
5.114676359,-0.542022
5.126466906,-0.542022
5.138284633,-0.542022
5.150129602,-0.542022
5.162001877,-0.542022
5.17390152,-0.542022
5.185828595,-0.542022
5.197783165,-0.542022
5.209765292,-0.542022
5.221775042,-0.542022
5.233812476,-0.542022
5.24587766,-0.542022
5.257970657,-0.542021
5.270091531,-0.542021
5.282240347,-0.542021
5.294417168,-0.542021
5.30662206,-0.542021
5.318855088,-0.542021
5.331116315,-0.542021
5.343405807,-0.542021
5.35572363,-0.542021
5.368069848,-0.542021
5.380444527,-0.542021
5.392847732,-0.542021
5.40527953,-0.542021
5.417739987,-0.542021
5.430229167,-0.542021
5.442747138,-0.542021
5.455293966,-0.542021
5.467869717,-0.542021
5.480474459,-0.542021
5.493108257,-0.542021
5.50577118,-0.542021
5.518463293,-0.542021
5.531184665,-0.542021
5.543935362,-0.542021
5.556715453,-0.542021
5.569525005,-0.542021
5.582364086,-0.542021
5.595232765,-0.542021
5.608131108,-0.542021
5.621059186,-0.542021
5.634017065,-0.542021
5.647004816,-0.542021
5.660022506,-0.542021
5.673070206,-0.542021
5.686147983,-0.542021
5.699255908,-0.542021
5.71239405,-0.542021
5.725562478,-0.542021
5.738761263,-0.542021
5.751990474,-0.542021
5.765250181,-0.542021
5.778540456,-0.542021
5.791861367,-0.542021
5.805212986,-0.542021
5.818595384,-0.542021
5.832008632,-0.542021
5.8454528,-0.542021
5.858927961,-0.542021
5.872434185,-0.542021
5.885971544,-0.542021
5.899540109,-0.542021
5.913139954,-0.542021
5.926771149,-0.542021
5.940433768,-0.542021
5.954127882,-0.542021
5.967853564,-0.542021
5.981610887,-0.542021
5.995399925,-0.542021
6.009220749,-0.542021
6.023073433,-0.542021
6.036958051,-0.542021
6.050874677,-0.542021
6.064823384,-0.542021
6.078804246,-0.542021
6.092817337,-0.542021
6.106862731,-0.542021
6.120940504,-0.542021
6.135050729,-0.542021
6.149193481,-0.542021
6.163368836,-0.542021
6.177576869,-0.542021
6.191817654,-0.542021
6.206091268,-0.542021
6.220397786,-0.542021
6.234737284,-0.542021
6.249109838,-0.542021
6.263515523,-0.542021
6.277954418,-0.542021
6.292426598,-0.542021
6.306932139,-0.542021
6.321471119,-0.542021
6.336043615,-0.542021
6.350649704,-0.542021
6.365289464,-0.542021
6.379962971,-0.542021
6.394670305,-0.542021
6.409411542,-0.542021
6.424186762,-0.542021
6.438996042,-0.542021
6.453839461,-0.542021
6.468717097,-0.542021
6.48362903,-0.542021
6.498575339,-0.542021
6.513556102,-0.542021
6.528571399,-0.542021
6.543621311,-0.542021
6.558705916,-0.542021
6.573825294,-0.542021
6.588979527,-0.542021
6.604168693,-0.542021
6.619392874,-0.54202
6.634652151,-0.54202
6.649946604,-0.54202
6.665276314,-0.54202
6.680641363,-0.54202
6.696041831,-0.54202
6.711477802,-0.54202
6.726949356,-0.54202
6.742456576,-0.54202
6.757999544,-0.54202
6.773578342,-0.54202
6.789193052,-0.54202
6.804843759,-0.54202
6.820530544,-0.54202
6.83625349,-0.54202
6.852012682,-0.54202
6.867808203,-0.54202
6.883640136,-0.54202
6.899508565,-0.54202
6.915413575,-0.54202
6.93135525,-0.54202
6.947333674,-0.54202
6.963348932,-0.54202
6.979401109,-0.54202
6.99549029,-0.54202
7.011616561,-0.54202
7.027780006,-0.54202
7.043980712,-0.54202
7.060218765,-0.54202
7.07649425,-0.54202
7.092807254,-0.54202
7.109157863,-0.54202
7.125546165,-0.54202
7.141972245,-0.54202
7.158436191,-0.54202
7.174938091,-0.54202
7.191478032,-0.54202
7.208056101,-0.54202
7.224672386,-0.54202
7.241326976,-0.54202
7.258019959,-0.54202
7.274751423,-0.54202
7.291521457,-0.54202
7.308330149,-0.54202
7.32517759,-0.54202
7.342063869,-0.54202
7.358989074,-0.54202
7.375953296,-0.54202
7.392956624,-0.54202
7.409999149,-0.54202
7.427080961,-0.54202
7.444202151,-0.54202
7.46136281,-0.54202
7.478563027,-0.54202
7.495802895,-0.54202
7.513082506,-0.54202
7.53040195,-0.54202
7.547761319,-0.54202
7.565160706,-0.54202
7.582600202,-0.54202
7.600079901,-0.54202
7.617599894,-0.54202
7.635160276,-0.54202
7.652761138,-0.54202
7.670402574,-0.54202
7.688084678,-0.54202
7.705807544,-0.54202
7.723571265,-0.54202
7.741375936,-0.54202
7.75922165,-0.542019
7.777108503,-0.542019
7.79503659,-0.542019
7.813006005,-0.542019
7.831016844,-0.542019
7.849069202,-0.542019
7.867163176,-0.542019
7.88529886,-0.542019
7.903476351,-0.542019
7.921695746,-0.542019
7.93995714,-0.542019
7.958260632,-0.542019
7.976606317,-0.542019
7.994994294,-0.542019
8.013424659,-0.542019
8.031897511,-0.542019
8.050412947,-0.542019
8.068971065,-0.542019
8.087571965,-0.542019
8.106215743,-0.542019
8.124902501,-0.542019
8.143632335,-0.542019
8.162405347,-0.542019
8.181221634,-0.542019
8.200081298,-0.542019
8.218984437,-0.542019
8.237931153,-0.542019
8.256921546,-0.542019
8.275955716,-0.542019
8.295033764,-0.542019
8.314155792,-0.542019
8.3333219,-0.542019
8.352532191,-0.542019
8.371786767,-0.542019
8.391085728,-0.542019
8.410429178,-0.542019
8.42981722,-0.542019
8.449249956,-0.542019
8.468727488,-0.542019
8.488249922,-0.542019
8.507817358,-0.542019
8.527429903,-0.542019
8.547087659,-0.542019
8.566790731,-0.542019
8.586539223,-0.542019
8.60633324,-0.542019
8.626172888,-0.542019
8.64605827,-0.542019
8.665989492,-0.542019
8.685966661,-0.542019
8.705989883,-0.542019
8.726059262,-0.542019
8.746174906,-0.542018
8.766336921,-0.542018
8.786545415,-0.542018
8.806800494,-0.542018
8.827102266,-0.542018
8.847450838,-0.542018
8.867846319,-0.542018
8.888288816,-0.542018
8.908778438,-0.542018
8.929315293,-0.542018
8.949899491,-0.542018
8.97053114,-0.542018
8.99121035,-0.542018
9.01193723,-0.542018
9.032711891,-0.542018
9.053534442,-0.542018
9.074404995,-0.542018
9.095323659,-0.542018
9.116290545,-0.542018
9.137305765,-0.542018
9.15836943,-0.542018
9.179481652,-0.542018
9.200642543,-0.542018
9.221852214,-0.542018
9.243110779,-0.542018
9.26441835,-0.542018
9.28577504,-0.542018
9.307180962,-0.542018
9.32863623,-0.542018
9.350140958,-0.542018
9.371695259,-0.542018
9.393299248,-0.542018
9.414953039,-0.542018
9.436656747,-0.542018
9.458410487,-0.542018
9.480214375,-0.542018
9.502068526,-0.542018
9.523973057,-0.542018
9.545928082,-0.542018
9.567933719,-0.542018
9.589990084,-0.542018
9.612097294,-0.542018
9.634255467,-0.542017
9.65646472,-0.542017
9.67872517,-0.542017
9.701036936,-0.542017
9.723400135,-0.542017
9.745814888,-0.542017
9.768281311,-0.542017
9.790799525,-0.542017
9.813369649,-0.542017
9.835991802,-0.542017
9.858666105,-0.542017
9.881392678,-0.542017
9.90417164,-0.542017
9.927003114,-0.542017
9.94988722,-0.542017
9.972824079,-0.542017
9.995813812,-0.542017
10.01885654,-0.542017
10.04195239,-0.542017
10.06510148,-0.542017
10.08830394,-0.542017
10.11155988,-0.542017
10.13486943,-0.542017
10.15823272,-0.542017
10.18164987,-0.542017
10.20512099,-0.542017
10.22864623,-0.542017
10.25222569,-0.542017
10.27585951,-0.542017
10.29954781,-0.542017
10.32329072,-0.542017
10.34708837,-0.542017
10.37094087,-0.542017
10.39484836,-0.542017
10.41881096,-0.542017
10.4428288,-0.542016
10.466902,-0.542016
10.4910307,-0.542016
10.51521503,-0.542016
10.5394551,-0.542016
10.56375106,-0.542016
10.58810302,-0.542016
10.61251112,-0.542016
10.63697548,-0.542016
10.66149624,-0.542016
10.68607353,-0.542016
10.71070747,-0.542016
10.7353982,-0.542016
10.76014585,-0.542016
10.78495055,-0.542016
10.80981243,-0.542016
10.83473162,-0.542016
10.85970825,-0.542016
10.88474247,-0.542016
10.90983439,-0.542016
10.93498416,-0.542016
10.9601919,-0.542016
10.98545775,-0.542016
11.01078185,-0.542016
11.03616432,-0.542016
11.0616053,-0.542016
11.08710494,-0.542016
11.11266336,-0.542016
11.13828069,-0.542016
11.16395708,-0.542016
11.18969266,-0.542015
11.21548756,-0.542015
11.24134193,-0.542015
11.2672559,-0.542015
11.29322961,-0.542015
11.31926319,-0.542015
11.34535679,-0.542015
11.37151054,-0.542015
11.39772458,-0.542015
11.42399904,-0.542015
11.45033408,-0.542015
11.47672983,-0.542015
11.50318642,-0.542015
11.52970401,-0.542015
11.55628272,-0.542015
11.5829227,-0.542015
11.6096241,-0.542015
11.63638704,-0.542015
11.66321169,-0.542015
11.69009817,-0.542015
11.71704663,-0.542015
11.74405721,-0.542015
11.77113006,-0.542015
11.79826531,-0.542015
11.82546312,-0.542015
11.85272363,-0.542015
11.88004698,-0.542015
11.90743332,-0.542014
11.93488279,-0.542014
11.96239553,-0.542014
11.9899717,-0.542014
12.01761144,-0.542014
12.0453149,-0.542014
12.07308222,-0.542014
12.10091354,-0.542014
12.12880903,-0.542014
12.15676882,-0.542014
12.18479307,-0.542014
12.21288192,-0.542014
12.24103552,-0.542014
12.26925402,-0.542014
12.29753757,-0.542014
12.32588632,-0.542014
12.35430043,-0.542014
12.38278003,-0.542014
12.41132529,-0.542014
12.43993635,-0.542014
12.46861336,-0.542014
12.49735648,-0.542014
12.52616587,-0.542014
12.55504166,-0.542013
12.58398402,-0.542013
12.6129931,-0.542013
12.64206905,-0.542013
12.67121203,-0.542013
12.70042219,-0.542013
12.72969969,-0.542013
12.75904468,-0.542013
12.78845731,-0.542013
12.81793775,-0.542013
12.84748615,-0.542013
12.87710266,-0.542013
12.90678745,-0.542013
12.93654067,-0.542013
12.96636247,-0.542013
12.99625303,-0.542013
13.02621248,-0.542013
13.056241,-0.542013
13.08633875,-0.542013
13.11650588,-0.542013
13.14674254,-0.542013
13.17704892,-0.542013
13.20742515,-0.542012
13.23787141,-0.542012
13.26838785,-0.542012
13.29897465,-0.542012
13.32963195,-0.542012
13.36035993,-0.542012
13.39115874,-0.542012
13.42202855,-0.542012
13.45296952,-0.542012
13.48398181,-0.542012
13.5150656,-0.542012
13.54622105,-0.542012
13.57744831,-0.542012
13.60874756,-0.542012
13.64011896,-0.542012
13.67156269,-0.542012
13.70307889,-0.542012
13.73466775,-0.542012
13.76632943,-0.542012
13.7980641,-0.542011
13.82987192,-0.542011
13.86175307,-0.542011
13.89370771,-0.542011
13.92573601,-0.542011
13.95783815,-0.542011
13.99001429,-0.542011
14.0222646,-0.542011
14.05458926,-0.542011
14.08698844,-0.542011
14.1194623,-0.542011
14.15201102,-0.542011
14.18463478,-0.542011
14.21733374,-0.542011
14.25010808,-0.542011
14.28295797,-0.542011
14.31588359,-0.542011
14.34888511,-0.542011
14.3819627,-0.54201
14.41511655,-0.54201
14.44834683,-0.54201
14.4816537,-0.54201
14.51503736,-0.54201
14.54849798,-0.54201
14.58203573,-0.54201
14.6156508,-0.54201
14.64934335,-0.54201
14.68311358,-0.54201
14.71696165,-0.54201
14.75088775,-0.54201
14.78489206,-0.54201
14.81897475,-0.54201
14.85313602,-0.54201
14.88737603,-0.54201
14.92169498,-0.542009
14.95609304,-0.542009
14.99057039,-0.542009
15.02512723,-0.542009
15.05976372,-0.542009
15.09448006,-0.542009
15.12927643,-0.542009
15.16415302,-0.542009
15.19911,-0.542009
15.23414757,-0.542009
15.2692659,-0.542009
15.3044652,-0.542009
15.33974563,-0.542009
15.3751074,-0.542009
15.41055068,-0.542009
15.44607567,-0.542009
15.48168255,-0.542008
15.51737152,-0.542008
15.55314275,-0.542008
15.58899645,-0.542008
15.6249328,-0.542008
15.66095199,-0.542008
15.69705421,-0.542008
15.73323966,-0.542008
15.76950852,-0.542008
15.80586099,-0.542008
15.84229726,-0.542008
15.87881753,-0.542008
15.91542199,-0.542008
15.95211082,-0.542008
15.98888424,-0.542007
16.02574242,-0.542007
16.06268557,-0.542007
16.09971389,-0.542007
16.13682756,-0.542007
16.17402679,-0.542007
16.21131177,-0.542007
16.24868271,-0.542007
16.28613979,-0.542007
16.32368322,-0.542007
16.36131319,-0.542007
16.39902992,-0.542007
16.43683358,-0.542007
16.4747244,-0.542006
16.51270256,-0.542006
16.55076827,-0.542006
16.58892173,-0.542006
16.62716315,-0.542006
16.66549272,-0.542006
16.70391064,-0.542006
16.74241714,-0.542006
16.78101239,-0.542006
16.81969662,-0.542006
16.85847003,-0.542006
16.89733281,-0.542006
16.93628519,-0.542006
16.97532736,-0.542005
17.01445953,-0.542005
17.05368191,-0.542005
17.09299471,-0.542005
17.13239813,-0.542005
17.17189238,-0.542005
17.21147768,-0.542005
17.25115424,-0.542005
17.29092226,-0.542005
17.33078195,-0.542005
17.37073353,-0.542005
17.4107772,-0.542005
17.45091319,-0.542004
17.4911417,-0.542004
17.53146295,-0.542004
17.57187714,-0.542004
17.6123845,-0.542004
17.65298524,-0.542004
17.69367957,-0.542004
17.73446772,-0.542004
17.77534989,-0.542004
17.8163263,-0.542004
17.85739718,-0.542004
17.89856273,-0.542003
17.93982318,-0.542003
17.98117874,-0.542003
18.02262964,-0.542003
18.06417609,-0.542003
18.10581832,-0.542003
18.14755654,-0.542003
18.18939098,-0.542003
18.23132185,-0.542003
18.27334939,-0.542003
18.31547381,-0.542003
18.35769534,-0.542002
18.4000142,-0.542002
18.44243061,-0.542002
18.4849448,-0.542002
18.527557,-0.542002
18.57026743,-0.542002
18.61307632,-0.542002
18.65598389,-0.542002
18.69899038,-0.542002
18.742096,-0.542002
18.785301,-0.542001
18.82860559,-0.542001
18.87201,-0.542001
18.91551448,-0.542001
18.95911925,-0.542001
19.00282453,-0.542001
19.04663056,-0.542001
19.09053758,-0.542001
19.13454582,-0.542001
19.1786555,-0.542001
19.22286687,-0.542
19.26718015,-0.542
19.31159559,-0.542
19.35611341,-0.542
19.40073386,-0.542
19.44545717,-0.542
19.49028358,-0.542
19.53521333,-0.542
19.58024664,-0.542
19.62538377,-0.541999
19.67062496,-0.541999
19.71597043,-0.541999
19.76142044,-0.541999
19.80697521,-0.541999
19.85263501,-0.541999
19.89840006,-0.541999
19.94427061,-0.541999
19.9902469,-0.541999
20.03632918,-0.541998
20.08251769,-0.541998
20.12881267,-0.541998
20.17521438,-0.541998
20.22172305,-0.541998
20.26833893,-0.541998
20.31506228,-0.541998
20.36189334,-0.541998
20.40883235,-0.541998
20.45587957,-0.541997
20.50303524,-0.541997
20.55029962,-0.541997
20.59767295,-0.541997
20.64515549,-0.541997
20.69274749,-0.541997
20.7404492,-0.541997
20.78826087,-0.541997
20.83618276,-0.541996
20.88421512,-0.541996
20.93235821,-0.541996
20.98061228,-0.541996
21.02897759,-0.541996
21.07745439,-0.541996
21.12604294,-0.541996
21.1747435,-0.541996
21.22355632,-0.541995
21.27248167,-0.541995
21.32151981,-0.541995
21.37067098,-0.541995
21.41993547,-0.541995
21.46931352,-0.541995
21.5188054,-0.541995
21.56841137,-0.541995
21.61813169,-0.541994
21.66796663,-0.541994
21.71791645,-0.541994
21.76798142,-0.541994
21.8181618,-0.541994
21.86845786,-0.541994
21.91886986,-0.541994
21.96939807,-0.541993
22.02004277,-0.541993
22.07080421,-0.541993
22.12168267,-0.541993
22.17267841,-0.541993
22.22379171,-0.541993
